unique,caseno,Date,block,iucr,Type,Type_desc,Where,Arrest,Domestic,Beat,District,Ward,Community_area,FBI,x,y,Year,Updated,Latitude,Longitude,Location,color1,color2
10231867,HY419439,03-01-2013 00:01,050XX W SCHOOL ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1634,16,38,15,11,1142123,1921469,2013,02-10-2018 15:50,41.94057303,-87.75305871,"(41.940573027, -87.753058708)",#CFFC8F,#B6FA54
10231868,HY419264,09-07-2015 14:00,030XX W SUNNYSIDE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER,FALSE,FALSE,1724,17,33,14,14,1155092,1929746,2015,02-10-2018 15:50,41.96303487,-87.70516982,"(41.963034868, -87.705169821)",#FF785A,#FC4B24
10231870,HY419382,09-08-2015 23:30,062XX S MENARD AVE,810,THEFT,OVER $500,APARTMENT,FALSE,TRUE,812,8,13,64,6,1138814,1862566,2015,02-10-2018 15:50,41.77899573,-87.76664952,"(41.778995728, -87.766649519)",#FE9A65,#FD7C37
10231871,HY419399,09-11-2015 13:45,0000X S WABASH AVE,890,THEFT,FROM BUILDING,SMALL RETAIL STORE,FALSE,FALSE,112,1,42,32,6,1176815,1900219,2015,02-10-2018 15:50,41.88154694,-87.62619797,"(41.881546939, -87.626197968)",#FE9A65,#FD7C37
10231872,HY419331,09-11-2015 14:05,001XX N MICHIGAN AVE,890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,111,1,42,32,6,1177270,1901551,2015,02-10-2018 15:50,41.88519172,-87.62448685,"(41.885191719, -87.624486846)",#FE9A65,#FD7C37
10231875,HY419419,09-11-2015 14:30,036XX W 71ST ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,833,8,13,65,5,1153141,1857279,2015,02-10-2018 15:50,41.76421628,-87.71426425,"(41.764216276, -87.714264248)",#FCE49C,#FBCF4F
10231876,HY419426,09-10-2015 12:00,016XX S INDIANA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,132,1,2,33,14,1177921,1892372,2015,02-10-2018 15:50,41.85998923,-87.62237548,"(41.859989233, -87.622375476)",#FF785A,#FC4B24
11244015,HY417882,12/25/2017 02:30:00 PM,020XX W MONTROSE AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,1911,19,47,5,08A,,,2017,03-02-2018 15:54,,,,#AB96FF,#7251F9
10231877,JB169634,09-11-2015 15:40,027XX N CLYBOURN AVE,810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1931,19,32,7,6,1162901,1918174,2015,02-10-2018 15:50,41.93112,-87.67678484,"(41.931120002, -87.676784841)",#FE9A65,#FD7C37
10231878,HY419407,09-11-2015 09:30,005XX N DEARBORN ST,890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,1831,18,42,8,6,1175851,1903669,2015,02-10-2018 15:50,41.89103567,-87.62963382,"(41.891035673, -87.629633817)",#FE9A65,#FD7C37
10231879,HY419416,09-11-2015 13:10,0000X W RANDOLPH ST,870,THEFT,POCKET-PICKING,STREET,FALSE,FALSE,111,1,42,32,6,1176046,1901283,2015,02-10-2018 15:50,41.88448397,-87.62898961,"(41.884483968, -87.628989611)",#FE9A65,#FD7C37
11174648,HY419354,11/29/2017 10:00:00 AM,033XX W FILLMORE ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY/VEH PARKING LOT,TRUE,FALSE,1134,11,24,29,18,,,2017,03-03-2018 15:51,,,,#ff005a,#eb0c83
5253983,JA529390,10/17/2006 01:05:00 PM,052XX W HURON ST,2017,NARCOTICS,MANU/DELIVER:CRACK,STREET,TRUE,FALSE,1524,15,28,25,18,,,2006,08/17/2015 03:03:40 PM,,,,#ff005a,#eb0c83
10231881,HM665450,09-10-2015 00:30,014XX N SEDGWICK ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1821,18,27,8,14,1173388,1909847,2015,02-10-2018 15:50,41.90804351,-87.63849535,"(41.908043513, -87.638495354)",#FF785A,#FC4B24
10231883,HY419393,09-11-2015 15:30,023XX S MICHIGAN AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,131,1,2,33,08A,1177575,1888968,2015,02-10-2018 15:50,41.85065629,-87.62374879,"(41.850656285, -87.623748793)",#AB96FF,#7251F9
10231884,HY419443,09-11-2015 16:00,010XX E 111TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,BANK,FALSE,FALSE,513,5,9,50,11,1184891,1831392,2015,02-10-2018 15:50,41.69249346,-87.59870306,"(41.692493455, -87.598703055)",#CFFC8F,#B6FA54
10231886,HY419415,09-10-2015 17:00,008XX W 115TH ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,OTHER,FALSE,FALSE,524,5,34,53,11,1172806,1828587,2015,02-10-2018 15:50,41.68507041,-87.64303038,"(41.685070409, -87.643030376)",#CFFC8F,#B6FA54
10231887,HY419442,09-10-2015 21:15,108XX S DRAKE AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2211,22,19,74,6,1154608,1832469,2015,02-10-2018 15:50,41.69610421,-87.70954629,"(41.696104206, -87.709546286)",#FE9A65,#FD7C37
10231888,HY419397,09-11-2015 14:10,121XX S PERRY AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,523,5,9,53,08B,1177781,1824532,2015,02-10-2018 15:50,41.67383204,-87.62494029,"(41.673832038, -87.624940286)",#A5FCD4,#6CFFBA
10231889,HY419285,09-11-2015 11:00,067XX S MERRILL AVE,810,THEFT,OVER $500,APARTMENT,FALSE,FALSE,331,3,5,43,6,1191707,1860613,2015,02-10-2018 15:50,41.77251642,-87.57280361,"(41.772516417, -87.572803609)",#FE9A65,#FD7C37
10231891,HY419378,09-09-2015 03:00,023XX S MICHIGAN AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,132,1,2,33,5,1177578,1888833,2015,02-10-2018 15:50,41.85028577,-87.62374188,"(41.850285768, -87.623741877)",#FCE49C,#FBCF4F
10231893,HY419351,09-08-2015 16:30,029XX S FEDERAL ST,2820,OTHER OFFENSE,TELEPHONE THREAT,CHA APARTMENT,FALSE,TRUE,133,1,3,35,26,1176151,1885318,2015,02-10-2018 15:50,41.84067258,-87.62908495,"(41.840672583, -87.629084946)",#95FDEA,#5FFCE0
10231894,HY415689,08-04-2015 11:00,021XX N KARLOV AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,FALSE,TRUE,2525,25,30,20,11,1148703,1913834,2015,02-10-2018 15:50,41.91949714,-87.72907244,"(41.919497136, -87.729072439)",#CFFC8F,#B6FA54
11244245,HY419362,10-10-2017 19:27,085XX S CARPENTER ST,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,613,6,21,71,6,,,2017,03-02-2018 15:54,,,,#FE9A65,#FD7C37
10231895,JB167262,09-11-2015 00:00,030XX N OLCOTT AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,2511,25,36,17,6,1125564,1919294,2015,02-10-2018 15:50,41.93489601,-87.81396849,"(41.934896014, -87.813968488)",#FE9A65,#FD7C37
10231896,HY419373,09-11-2015 14:50,037XX W DIVERSEY AVE,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2523,25,30,21,6,1151156,1918363,2015,02-10-2018 15:50,41.93187732,-87.71994067,"(41.93187732, -87.719940673)",#FE9A65,#FD7C37
10231897,HY419429,09-10-2015 13:00,010XX N LARAMIE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,FALSE,1531,15,37,25,26,1141506,1906350,2015,02-10-2018 15:50,41.89909631,-87.75570072,"(41.899096313, -87.755700717)",#95FDEA,#5FFCE0
10231898,HY419353,09-11-2015 15:01,079XX S ESSEX AVE,5011,OTHER OFFENSE,LICENSE VIOLATION,SIDEWALK,TRUE,FALSE,422,4,7,46,26,1194232,1852910,2015,02-10-2018 15:50,41.75131717,-87.56380046,"(41.751317167, -87.563800456)",#95FDEA,#5FFCE0
10231899,HY419435,06/28/2015 12:45:00 PM,085XX S BLACKSTONE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,412,4,8,45,14,1187694,1848441,2015,02-10-2018 15:50,41.73921176,-87.58790052,"(41.739211762, -87.587900516)",#FF785A,#FC4B24
10231900,HY419446,09-11-2015 16:03,110XX S VERNON AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ABANDONED BUILDING,TRUE,FALSE,513,5,9,49,18,1181206,1831772,2015,02-10-2018 15:50,41.69362168,-87.61218269,"(41.693621677, -87.612182688)",#ff005a,#eb0c83
10231901,HY419425,09-11-2015 12:00,0000X S STATE ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,112,1,42,32,6,1176392,1900186,2015,02-10-2018 15:50,41.88146594,-87.62775219,"(41.881465939, -87.627752187)",#FE9A65,#FD7C37
10231902,HY419279,09-11-2015 05:00,049XX W WRIGHTWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2521,25,31,19,14,1142945,1916843,2015,02-10-2018 15:50,41.92786352,-87.75015319,"(41.927863524, -87.750153187)",#FF785A,#FC4B24
10231903,HY419458,09-11-2015 09:00,027XX N MASON AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,FALSE,FALSE,2514,25,30,19,11,1136258,1917546,2015,02-10-2018 15:50,41.92991481,-87.77470892,"(41.929914809, -87.774708919)",#CFFC8F,#B6FA54
10231904,HY419340,09-11-2015 16:07,072XX S WOLCOTT AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,735,7,17,67,08B,1164942,1856600,2015,09/24/2015 07:50:13 PM,41.7621118,-87.6710296,"(41.762111799, -87.6710296)",#A5FCD4,#6CFFBA
10231905,HY419436,09-04-2015 11:35,012XX N HAMLIN AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,FALSE,FALSE,2535,25,27,23,11,1150823,1907835,2015,02-10-2018 15:50,41.90299406,-87.72144045,"(41.902994061, -87.721440447)",#CFFC8F,#B6FA54
10231906,HY419478,09-07-2015 11:00,075XX S KINGSTON AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,FALSE,421,4,7,43,20,1194505,1855404,2015,02-10-2018 15:50,41.75815419,-87.5627182,"(41.758154191, -87.562718202)",#FF8861,#FF521B
10231907,HY419113,09-11-2015 12:40,115XX S ELIZABETH ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE PORCH/HALLWAY,FALSE,TRUE,524,5,34,53,26,1170067,1828229,2015,02-10-2018 15:50,41.68414779,-87.65306751,"(41.684147786, -87.653067509)",#95FDEA,#5FFCE0
10231909,HY419209,01-01-2015 00:00,047XX S CHAMPLAIN AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,FALSE,TRUE,223,2,4,38,20,1181399,1873687,2015,02-10-2018 15:50,41.80863657,-87.61018626,"(41.808636571, -87.610186264)",#FF8861,#FF521B
11047604,HY419527,01-01-2009 00:00,029XX S STATE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,133,1,3,35,11,,,2009,08-09-2017 15:51,,,,#CFFC8F,#B6FA54
5145265,JA382838,10-01-2005 09:00,035XX W CERMAK RD,810,THEFT,OVER $500,OTHER,TRUE,FALSE,1024,10,22,30,6,,,2005,08/17/2015 03:03:40 PM,,,,#FE9A65,#FD7C37
10142960,HM742840,07-02-2015 15:00,020XX W WILLOW ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1434,14,32,24,6,1162529,1911868,2015,02-10-2018 15:50,41.91382373,-87.67832887,"(41.913823732, -87.678328872)",#FE9A65,#FD7C37
10231910,HY332257,08/24/2015 09:00:00 AM,074XX S KINGSTON AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,334,3,7,43,7,1194375,1856192,2015,02-10-2018 15:50,41.76031972,-87.56316878,"(41.760319717, -87.563168775)",#F9B0A5,#DE7E6F
10231911,HY419271,09-11-2015 08:00,057XX S JUSTINE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,713,7,16,67,14,1166987,1866712,2015,02-10-2018 15:50,41.78981697,-87.66324562,"(41.789816967, -87.663245618)",#FF785A,#FC4B24
11244429,HY419413,12-05-2017 11:10,004XX W 97th st,820,THEFT,$500 AND UNDER,DRIVEWAY - RESIDENTIAL,FALSE,FALSE,2223,22,21,73,6,,,2017,03-02-2018 15:54,,,,#FE9A65,#FD7C37
10231912,JB169551,09-11-2015 15:00,071XX S HALSTED ST,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,733,7,6,68,08B,1172199,1857618,2015,02-10-2018 15:50,41.76474891,-87.64440192,"(41.764748911, -87.644401916)",#A5FCD4,#6CFFBA
10231913,HY419483,06/25/2015 12:00:00 PM,020XX W 69TH ST,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,FALSE,FALSE,735,7,17,67,26,1163874,1858893,2015,02-10-2018 15:50,41.76842661,-87.67487964,"(41.768426608, -87.674879635)",#FF8861,#FF521B
10231914,HY419358,08/29/2015 06:00:00 AM,083XX S STEWART AVE,820,THEFT,$500 AND UNDER,DEPARTMENT STORE,TRUE,FALSE,622,6,21,44,6,1175078,1849610,2015,02-10-2018 15:50,41.74271022,-87.63408818,"(41.742710224, -87.634088181)",#FE9A65,#FD7C37
10231915,HY419349,09-10-2015 18:30,058XX W MADISON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,BARBERSHOP,FALSE,FALSE,1513,15,29,25,14,1137246,1899413,2015,02-10-2018 15:50,41.88013793,-87.77151464,"(41.880137931, -87.771514635)",#FF785A,#FC4B24
10231916,HY419506,09-10-2015 16:20,001XX N MENARD AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1512,15,29,25,6,1137694,1900373,2015,02-10-2018 15:50,41.88276424,-87.76984646,"(41.882764239, -87.76984646)",#FE9A65,#FD7C37
10231917,HY419507,09-11-2015 16:03,062XX S JUSTINE ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,713,7,16,67,08B,1167071,1863346,2015,02-10-2018 15:50,41.78057845,-87.66303383,"(41.780578452, -87.663033831)",#A5FCD4,#6CFFBA
10231918,HY419420,09-11-2015 16:13,033XX W MADISON ST,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,CHA PARKING LOT/GROUNDS,TRUE,FALSE,1124,11,28,27,24,1154094,1899818,2015,02-10-2018 15:50,41.88092998,-87.70963942,"(41.880929981, -87.70963942)",#N/A,#N/A
10231919,HY419484,09-09-2015 19:12,014XX S PEORIA ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,FALSE,1232,12,25,28,26,1170711,1892966,2015,02-10-2018 15:50,41.86178,-87.64882383,"(41.86178, -87.648823832)",#95FDEA,#5FFCE0
10231920,HY419489,09-11-2015 15:00,047XX S ADA ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,933,9,3,61,08B,1168128,1873288,2015,02-10-2018 15:50,41.80783778,-87.65887271,"(41.807837783, -87.658872712)",#A5FCD4,#6CFFBA
10231923,HY419494,09-11-2015 07:00,101XX S LAFAYETTE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,511,5,9,49,14,1177710,1837807,2015,02-10-2018 15:50,41.71026218,-87.62480049,"(41.710262175, -87.624800493)",#FF785A,#FC4B24
10231924,HY419138,09-11-2015 14:30,002XX W 87TH ST,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,622,6,21,44,6,1176467,1847230,2015,02-10-2018 15:50,41.73614812,-87.62907024,"(41.736148121, -87.629070243)",#FE9A65,#FD7C37
10231925,HY419406,09-11-2015 15:08,008XX E 103RD ST,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,TRUE,FALSE,512,5,9,50,24,1183981,1836860,2015,02-10-2018 15:50,41.7075196,-87.60186466,"(41.707519596, -87.601864657)",#N/A,#N/A
11047839,HY419465,07/13/2011 09:00:00 PM,002XX E ONTARIO ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,1834,18,42,8,11,,,2011,08-09-2017 15:51,,,,#CFFC8F,#B6FA54
10231926,JA382325,09-11-2015 16:25,035XX N CENTRAL AVE,560,ASSAULT,SIMPLE,RESTAURANT,TRUE,FALSE,1633,16,38,15,08A,1138390,1923184,2015,02-10-2018 15:50,41.94534768,-87.76673732,"(41.945347682, -87.766737323)",#AB96FF,#7251F9
10231928,HY419453,09-08-2015 18:30,038XX N SHEFFIELD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE-GARAGE,FALSE,FALSE,1923,19,44,6,14,1168917,1925710,2015,02-10-2018 15:50,41.95167057,-87.65445799,"(41.951670572, -87.654457991)",#FF785A,#FC4B24
10231929,HY419490,09-11-2015 09:00,008XX W WAVELAND AVE,890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, GROUNDS",FALSE,FALSE,1923,19,44,6,6,1169929,1924781,2015,02-10-2018 15:50,41.94909931,-87.65076511,"(41.949099305, -87.650765114)",#FE9A65,#FD7C37
10231932,HY419457,08/30/2015 12:00:00 PM,005XX N KEDZIE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1121,11,27,23,14,1154945,1903510,2015,02-10-2018 15:50,41.89104418,-87.70641555,"(41.891044179, -87.706415553)",#FF785A,#FC4B24
10231937,HY419462,09-11-2015 17:15,067XX S PRAIRIE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,322,3,20,69,14,1179203,1860315,2015,02-10-2018 15:50,41.77199296,-87.61864834,"(41.771992958, -87.618648343)",#FF785A,#FC4B24
11244829,HY419520,12/19/2017 05:00:00 PM,016XX S KOSTNER AVE,320,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,FALSE,1012,10,24,29,3,,,2017,03-02-2018 15:54,,,,#7BFC90,#11F537
11047886,JB170752,07/27/2017 07:25:00 PM,028XX N CAMBRIDGE AVE,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,1934,19,44,6,6,,,2017,08-09-2017 15:51,,,,#FE9A65,#FD7C37
11047889,JA382230,08-08-2014 08:55,045XX W ROOSEVELT RD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,1131,11,24,29,11,,,2014,08-09-2017 15:51,,,,#CFFC8F,#B6FA54
10231938,JA382790,08/20/2014 02:53:00 PM,026XX S WALLACE ST,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,914,9,11,60,6,1172734,1886907,2014,02-09-2018 15:44,41.84510913,-87.64157698,"(41.84510913, -87.641576977)",#FE9A65,#FD7C37
11861467,HY419471,10/13/2019 01:00:00 PM,003XX W 120TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,523,5,34,53,08B,1175980,1825346,2019,10/20/2019 04:03:03 PM,41.67610622,-87.63150785,"(41.676106223, -87.631507849)",#A5FCD4,#6CFFBA
10231939,JC473427,09-11-2015 15:45,001XX W 79TH ST,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,623,6,17,69,6,1176766,1852607,2015,02-10-2018 15:50,41.75089655,-87.62781331,"(41.75089655, -87.627813307)",#FE9A65,#FD7C37
10088728,HY419444,05/27/2015 04:45:00 PM,084XX S LOOMIS BLVD,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,613,6,21,71,08B,1168470,1848704,2015,02-10-2018 15:50,41.74036883,-87.65832606,"(41.740368828, -87.658326062)",#A5FCD4,#6CFFBA
10231940,HY277305,09-11-2015 00:03,033XX N KENNETH AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,TRUE,1731,17,30,16,26,1146127,1921774,2015,02-10-2018 15:50,41.94133466,-87.73833467,"(41.941334655, -87.738334667)",#95FDEA,#5FFCE0
10231941,HY418726,09-09-2015 22:00,026XX W 35TH ST,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,911,9,12,58,6,1159433,1881362,2015,02-10-2018 15:50,41.83017665,-87.69054227,"(41.830176645, -87.690542273)",#FE9A65,#FD7C37
10231942,HY419519,09-11-2015 14:00,023XX S ARCHER AVE,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,914,9,25,34,6,1172801,1888469,2015,02-10-2018 15:50,41.8493939,-87.6412849,"(41.849393904, -87.641284903)",#FE9A65,#FD7C37
11048254,HY419556,07-06-2015 12:00,009XX W 54TH PL,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,934,9,20,61,11,,,2015,08-09-2017 15:51,,,,#CFFC8F,#B6FA54
10231944,JA383607,09-08-2015 08:00,044XX S LEAMINGTON AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,814,8,23,56,08A,1142770,1874718,2015,02-10-2018 15:50,41.81227036,-87.75184484,"(41.812270364, -87.751844844)",#AB96FF,#7251F9
10231945,HY419528,09-07-2015 17:00,026XX S HALSTED ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,913,9,11,60,14,1171408,1886890,2015,02-10-2018 15:50,41.84509169,-87.6464437,"(41.845091687, -87.646443699)",#FF785A,#FC4B24
10231947,HY419544,09-11-2015 10:30,019XX S SPAULDING AVE,810,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1022,10,24,29,6,1154671,1890278,2015,02-10-2018 15:50,41.85473967,-87.70777598,"(41.854739667, -87.707775978)",#FE9A65,#FD7C37
10231948,HY419463,09-11-2015 12:50,040XX W ROOSEVELT RD,031A,ROBBERY,ARMED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1132,11,24,29,3,1149764,1894406,2015,02-10-2018 15:50,41.86616408,-87.72567967,"(41.866164084, -87.725679672)",#7BFC90,#11F537
10231949,HY419219,09-08-2015 15:00,061XX N KENMORE AVE,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,2433,24,48,77,6,1168128,1940939,2015,02-10-2018 15:50,41.99347652,-87.65691632,"(41.993476518, -87.656916315)",#FE9A65,#FD7C37
10231950,HY419542,05/24/2015 03:00:00 PM,040XX W 21ST ST,460,BATTERY,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1012,10,24,29,08B,1149686,1889783,2015,02-10-2018 15:50,41.85347953,-87.72608606,"(41.853479527, -87.726086055)",#A5FCD4,#6CFFBA
10231951,HY419350,09-11-2015 15:30,015XX S KEDZIE AVE,820,THEFT,$500 AND UNDER,SIDEWALK,FALSE,FALSE,1022,10,24,29,6,1155283,1892103,2015,02-10-2018 15:50,41.85973541,-87.70548068,"(41.859735414, -87.705480682)",#FE9A65,#FD7C37
10231953,HY419418,09-11-2015 13:35,070XX N PAULINA ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2423,24,49,1,08B,1163896,1947223,2015,02-10-2018 15:50,42.01081064,-87.67230476,"(42.010810639, -87.672304757)",#A5FCD4,#6CFFBA
10231954,HY419253,09-11-2015 15:47,081XX S BISHOP ST,890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,614,6,21,71,6,1168085,1850698,2015,02-10-2018 15:50,41.74584892,-87.65967947,"(41.745848924, -87.659679467)",#FE9A65,#FD7C37
10231956,HY419493,09-11-2015 00:00,090XX S ABERDEEN ST,820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,2222,22,21,73,6,1170575,1844774,2015,02-10-2018 15:50,41.72953879,-87.65072778,"(41.729538789, -87.65072778)",#FE9A65,#FD7C37
10231957,HY419565,09-11-2015 15:00,010XX N LARAMIE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,TRUE,TRUE,1531,15,37,25,26,1141506,1906350,2015,02-10-2018 15:50,41.89909631,-87.75570072,"(41.899096313, -87.755700717)",#95FDEA,#5FFCE0
10231958,HY419510,09-11-2015 14:00,011XX N OAKLEY BLVD,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1212,12,32,24,6,1160869,1907512,2015,02-10-2018 15:50,41.90190516,-87.68454844,"(41.901905162, -87.684548444)",#FE9A65,#FD7C37
10231961,HY419523,09-11-2015 16:30,047XX N KIMBALL AVE,820,THEFT,$500 AND UNDER,CTA STATION,FALSE,FALSE,1713,17,33,14,6,1152858,1931371,2015,02-10-2018 15:50,41.96753862,-87.71334024,"(41.967538619, -87.713340244)",#FE9A65,#FD7C37
10231962,HY419571,09-11-2015 17:35,056XX W MADISON ST,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,FALSE,FALSE,1513,15,29,25,24,1138946,1899461,2015,02-10-2018 15:50,41.88023894,-87.76527117,"(41.880238942, -87.76527117)",#N/A,#N/A
10231963,HY419543,09-05-2015 14:30,089XX S ELIZABETH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2222,22,21,73,08B,1169560,1845491,2015,02-10-2018 15:50,41.73152837,-87.65442528,"(41.731528369, -87.654425284)",#A5FCD4,#6CFFBA
10231965,HY419456,09-11-2015 17:25,079XX S PHILLIPS AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,422,4,7,46,08B,1193903,1852866,2015,02-10-2018 15:50,41.7512045,-87.5650075,"(41.751204496, -87.565007496)",#A5FCD4,#6CFFBA
10231967,HY419524,09-11-2015 07:40,054XX N LINDER AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,VEHICLE NON-COMMERCIAL,FALSE,TRUE,1623,16,45,11,20,1138518,1935779,2015,02-10-2018 15:50,41.97990719,-87.76596029,"(41.979907192, -87.765960292)",#FF8861,#FF521B
10231968,HY419328,09-05-2015 12:00,041XX N MELVINA AVE,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,1624,16,38,15,6,1134278,1926957,2015,02-10-2018 15:50,41.95577478,-87.7817625,"(41.955774782, -87.781762495)",#FE9A65,#FD7C37
10231969,HY419263,09-06-2015 10:00,053XX N MOODY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,1622,16,45,11,14,1134082,1935205,2015,02-10-2018 15:50,41.97841155,-87.78228803,"(41.978411554, -87.782288031)",#FF785A,#FC4B24
10231971,HY419247,09-11-2015 16:20,020XX E 79TH ST,860,THEFT,RETAIL THEFT,DRUG STORE,TRUE,FALSE,414,4,8,46,6,1191073,1852990,2015,02-10-2018 15:50,41.75161364,-87.57537386,"(41.751613643, -87.575373855)",#FE9A65,#FD7C37
