city,crime_name,2011,2012,2013,2014,avg
Tiruchirappalli,Sexual harassment and molestation of women,8.4,9.3,4.7,2.5,6.2
Tiruchirappalli,Stalking,,,,0.2,0.2
Tiruchirappalli,Student riots,,,,0,0
Tiruchirappalli,Theft,31.1,24.8,22.8,30,27.2
Tiruchirappalli,Total cognizable crimes under IPC,248.8,286.3,272.3,300.8,277.1
Tiruchirappalli,Unlawful assembly,,,,0,0
Tiruchirappalli,Unnatural offences,,,,0,0
Tiruchirappalli,Use of criminal force with intent to disrobe women,,,,0,0
Tiruchirappalli,"Using as genuine, forged or counterfeiting currency or bank notes",,,,0,0
Tiruchirappalli,Voyeurism,,,,0,0
Vadodara,Acid attack,,,,0.1,0.1
Vadodara,Agrarian riots,,,,0,0
Vadodara,Arson,0.3,0.3,0.4,0.4,0.3
Vadodara,Assault on women with intent to outrage her modesty,1.7,1.7,12.3,12.5,6.1
Vadodara,Attempt to acid attack,,,,0,0
Vadodara,Attempt to commit culpable homicide not amounting to murder,,,,0.2,0.2
Vadodara,Attempt to commit murder,1.5,1.9,1.9,2,1.8
Vadodara,Attempt to commit rape,,,,0,0
Vadodara,Auto theft,55.4,52.3,46.7,45.1,53.9
Vadodara,Burglary,16.2,18.3,23.2,27.6,21.3
Vadodara,Caste conflict riots,,,,0,0
Vadodara,Causing death by negligence,8.6,8.6,9.6,11.2,10
Vadodara,Causing injuries under rash driving or road rage,,,,162.1,162.1
Vadodara,Cheating,9.4,9.6,10.7,10.7,9.6
Vadodara,Communal riots,,,,1,1
Vadodara,Counterfeit currency & bank notes total,,,,0.2,0.2
Vadodara,Counterfeiting,0.6,0.3,0.2,0.2,0.3
Vadodara,Counterfeiting currency - notes or bank notes,,,,0.2,0.2
Vadodara,Counterfeiting government stamp,,,,0,0
Vadodara,Criminal breach of trust,1.7,1.3,1.1,1,1.5
Vadodara,Criminal trespass or burglary,,,,0,0
Vadodara,Cruelty by husband or his relatives,27.6,35.1,47.9,35.1,34.1
Vadodara,Culpable homicide not amounting to murder,0.1,0,0.1,0,0.1
Vadodara,Custodial rape,0,0,0,0,0
Vadodara,Dacoity,0.7,0.5,0.6,0.6,0.6
Vadodara,Dacoity with murder,,,,0,0
Vadodara,Deaths due to other causes,,,,0.3,0.3
Vadodara,Deaths due to rash or negligent driving,,,,11,11
Vadodara,Disclosure of identity of victims,,,,0,0
Vadodara,Dowry deaths,0.1,0,0,0.1,0
Vadodara,Extortion,,,,0.8,0.8
Vadodara,Forgery,,,,0.5,0.5
Vadodara,Gang rape,,,,0,0
Vadodara,Gang rape other than custodial,,,,0,0
Vadodara,Grievous hurt,,,,5.8,5.8
Vadodara,House trespass & house breaking,,,,27.6,27.6
Vadodara,Human trafficking,,,,0,0
Vadodara,Hurt,17.3,20.6,20.2,5.8,16.5
Vadodara,Importation of girls from foreign country,0,0,0,0,0
Vadodara,Imputation or assertions prejudicial to national integration,,,,0,0
Vadodara,Industrial riots,,,,0,0
Vadodara,Insult to modesty of women at office premises,,,,0,0
Vadodara,Insult to modesty of women at other places,,,,0.9,0.9
Vadodara,Insult to modesty of women in other places related to work,,,,0,0
Vadodara,Insult to modesty of women in public transport system,,,,0,0
Vadodara,Insult to the modesty of women,0.2,0.5,0.8,0.9,0.5
Vadodara,Kidnapping,,,,1.2,1.2
Vadodara,Kidnapping & abduction,2.8,3.7,4.5,5.1,3.7
Vadodara,Kidnapping & abduction in order to murder,,,,0,0
Vadodara,Kidnapping & abduction of others,0.3,,0.8,0,0.5
Vadodara,Kidnapping & abduction of women and girls,5.1,6.5,7.8,0,5.7
Vadodara,Kidnapping & abduction of women to compel her for marriage,,,,6.4,6.4
Vadodara,Kidnapping for ransom,,,,0.1,0.1
Vadodara,Kidnapping of others,,0.6,,0,0.6
Vadodara,Making or possessing materials for forged currency or bank notes,,,,0,0
Vadodara,Making or using documents resembling currency notes or bank notes,,,,0,0
Vadodara,Making preparation and assembly for committing dacoity,,,,0,0
Vadodara,Murder,1.2,1.6,1.1,1.3,1.3
Vadodara,Offences against state,,,,0,0
Vadodara,Offences promoting enmity between different groups,,,,0.2,0.2
Vadodara,Offences related to counterfeit coin,,,,0,0
Vadodara,Other IPC crimes,148.4,184.6,519.2,362.8,275.8
Vadodara,Other cases of assault on women to outrage her modesty,,,,4.4,4.4
Vadodara,Other caste conflict riots,,,,0,0
Vadodara,Other kidnapping & abduction,,,,0.8,0.8
Vadodara,Other rape,1,1.3,2.2,0.2,1.1
Vadodara,Other rape other than custodial,,,,2.6,2.6
Vadodara,Other theft,27.5,21.1,20.5,23.2,25
Vadodara,Political riots,,,,0,0
Vadodara,Possession of forged or counterfeiting currency or bank notes,,,,0,0
Vadodara,Preparation & assembly for dacoity,0.1,0,0.1,0,0.1
Vadodara,"Promoting enmity between different groups on ground of religion, race, place of birth, etc.",,,,0.2,0.2
Vadodara,Rape,1,1.3,2.2,2.6,1.6
Vadodara,Rape other than custodial,,,,2.6,2.6
Vadodara,Riots,4.3,5.1,5.1,3.3,4.8
Vadodara,Riots others,,,,2.3,2.3
Vadodara,Robbery,4.6,6.2,8.3,6.4,5.4
Vadodara,SCs-STs vs Non-SCs-STs riots,,,,0,0
Vadodara,Sectarian riots,,,,0,0
Vadodara,Sedition,,,,0,0
Vadodara,Sexual harassment,,,,5.3,5.3
Vadodara,Sexual harassment and molestation of women,2,2.2,13.1,13.4,6.6
Vadodara,Stalking,,,,2.4,2.4
Vadodara,Student riots,,,,0,0
Vadodara,Theft,82.9,73.4,67.2,68.4,78.9
Vadodara,Total cognizable crimes under IPC,315.2,354.4,703.7,696.3,485.7
Vadodara,Unlawful assembly,,,,0.9,0.9
Vadodara,Unnatural offences,,,,0.1,0.1
Vadodara,Use of criminal force with intent to disrobe women,,,,0.3,0.3
Vadodara,"Using as genuine, forged or counterfeiting currency or bank notes",,,,0,0
Vadodara,Voyeurism,,,,0.1,0.1
Varanasi,Acid attack,,,,0,0
Varanasi,Agrarian riots,,,,0,0
Varanasi,Arson,0.1,0,0,0,0
Varanasi,Assault on women with intent to outrage her modesty,0.1,1.3,18,17.2,7.4
Varanasi,Attempt to acid attack,,,,0,0
Varanasi,Attempt to commit culpable homicide not amounting to murder,,,,0,0
Varanasi,Attempt to commit murder,2.2,2.3,2.6,2.2,2.4
Varanasi,Attempt to commit rape,,,,0,0
Varanasi,Auto theft,26.8,28.6,38,29.3,32
Varanasi,Burglary,3.2,5.1,8.8,5.6,5.2
Varanasi,Caste conflict riots,,,,0,0
Varanasi,Causing death by negligence,5.1,12.1,4.9,4.7,8.3
Varanasi,Causing injuries under rash driving or road rage,,,,0,0
Varanasi,Cheating,15.3,19,29.2,21.8,20.5
Varanasi,Communal riots,,,,0,0
Varanasi,Counterfeit currency & bank notes total,,,,0.3,0.3
Varanasi,Counterfeiting,1.7,1.7,1.5,0.3,1.5
Varanasi,Counterfeiting currency - notes or bank notes,,,,0.3,0.3
Varanasi,Counterfeiting government stamp,,,,0,0
Varanasi,Criminal breach of trust,6.8,7.6,12.2,8.6,8.9
Varanasi,Criminal trespass or burglary,,,,0,0
Varanasi,Cruelty by husband or his relatives,7.9,15.6,34.6,26.7,18.4
Varanasi,Culpable homicide not amounting to murder,0.3,0.4,0.1,0.8,0.6
Varanasi,Custodial rape,0,0,0,0,0
Varanasi,Dacoity,0.1,0,0.1,0,0
Varanasi,Dacoity with murder,,,,0,0
Varanasi,Deaths due to other causes,,,,0,0
Varanasi,Deaths due to rash or negligent driving,,,,4.7,4.7
Varanasi,Disclosure of identity of victims,,,,0,0
Varanasi,Dowry deaths,3,2.2,2.5,1.6,2.2
Varanasi,Extortion,,,,2.2,2.2
Varanasi,Forgery,,,,0,0
Varanasi,Gang rape,,,,0,0
Varanasi,Gang rape other than custodial,,,,0,0
Varanasi,Grievous hurt,,,,5.2,5.2
Varanasi,House trespass & house breaking,,,,5.6,5.6
Varanasi,Human trafficking,,,,0,0
Varanasi,Hurt,3.8,7.4,6.6,5.2,6.2
Varanasi,Importation of girls from foreign country,0,0,0,0,0
Varanasi,Imputation or assertions prejudicial to national integration,,,,0,0
Varanasi,Industrial riots,,,,0,0
Varanasi,Insult to modesty of women at office premises,,,,0,0
Varanasi,Insult to modesty of women at other places,,,,0.4,0.4
Varanasi,Insult to modesty of women in other places related to work,,,,0,0
Varanasi,Insult to modesty of women in public transport system,,,,0,0
Varanasi,Insult to the modesty of women,0,0,0.5,0.4,0.2
Varanasi,Kidnapping,,,,0,0
Varanasi,Kidnapping & abduction,4,3.8,9.4,6.8,5.6
Varanasi,Kidnapping & abduction in order to murder,,,,0,0
Varanasi,Kidnapping & abduction of others,0.3,,1,0,0.8
Varanasi,Kidnapping & abduction of women and girls,7.9,6.7,18,0,9.4
Varanasi,Kidnapping & abduction of women to compel her for marriage,,,,12.9,12.9
Varanasi,Kidnapping for ransom,,,,0,0
Varanasi,Kidnapping of others,,0.6,,0,0.6
Varanasi,Making or possessing materials for forged currency or bank notes,,,,0,0
Varanasi,Making or using documents resembling currency notes or bank notes,,,,0,0
Varanasi,Making preparation and assembly for committing dacoity,,,,0.1,0.1
Varanasi,Murder,2.3,2.2,2.4,1.7,2
Varanasi,Offences against state,,,,0,0
Varanasi,Offences promoting enmity between different groups,,,,0,0
Varanasi,Offences related to counterfeit coin,,,,0,0
Varanasi,Other IPC crimes,50.1,43.1,64.1,50.7,52.6
Varanasi,Other cases of assault on women to outrage her modesty,,,,0,0
Varanasi,Other caste conflict riots,,,,0,0
Varanasi,Other kidnapping & abduction,,,,0.7,0.7
Varanasi,Other rape,0.7,1.6,4.3,0,1.4
Varanasi,Other rape other than custodial,,,,4,4
Varanasi,Other theft,11.1,13.9,17,12.3,13.3
Varanasi,Political riots,,,,0,0
Varanasi,Possession of forged or counterfeiting currency or bank notes,,,,0,0
Varanasi,Preparation & assembly for dacoity,0.1,0,0.1,0,0.1
Varanasi,"Promoting enmity between different groups on ground of religion, race, place of birth, etc.",,,,0,0
Varanasi,Rape,0.7,1.6,4.3,4,2.2
Varanasi,Rape other than custodial,,,,4,4
Varanasi,Riots,0.9,1.5,2.9,2.4,1.8
Varanasi,Riots others,,,,2.4,2.4
Varanasi,Robbery,1.3,0.8,2.9,2.2,1.6
Varanasi,SCs-STs vs Non-SCs-STs riots,,,,0,0
Varanasi,Sectarian riots,,,,0,0
Varanasi,Sedition,,,,0,0
Varanasi,Sexual harassment,,,,9.9,9.9
Varanasi,Sexual harassment and molestation of women,0.1,1.3,18.4,17.7,7.6
Varanasi,Stalking,,,,3.6,3.6
Varanasi,Student riots,,,,0,0
Varanasi,Theft,37.9,42.5,55,41.5,45.3
Varanasi,Total cognizable crimes under IPC,140.8,159,230.7,180.4,177.3
Varanasi,Unlawful assembly,,,,0.1,0.1
Varanasi,Unnatural offences,,,,0,0
Varanasi,Use of criminal force with intent to disrobe women,,,,3.7,3.7
Varanasi,"Using as genuine, forged or counterfeiting currency or bank notes",,,,0,0
Varanasi,Voyeurism,,,,0,0
Vasai-Virar,Acid attack,,,,0.1,0.1
Vasai-Virar,Agrarian riots,,,,0.2,0.2
Vasai-Virar,Arson,0.5,0.5,0.4,0.3,0.4
Vasai-Virar,Assault on women with intent to outrage her modesty,3.3,8,11.5,19.8,10.7
Vasai-Virar,Attempt to acid attack,,,,0,0
Vasai-Virar,Attempt to commit culpable homicide not amounting to murder,,,,0,0
Vasai-Virar,Attempt to commit murder,1.2,1.4,2.2,1.4,1.6
Vasai-Virar,Attempt to commit rape,,,,0,0
Vasai-Virar,Auto theft,20.2,25.1,29.4,30.7,26.4
Vasai-Virar,Burglary,25.5,37.8,32.1,38.3,33.4
Vasai-Virar,Caste conflict riots,,,,0,0
Vasai-Virar,Causing death by negligence,13.3,17.1,14.3,14.5,14.8
Vasai-Virar,Causing injuries under rash driving or road rage,,,,10.5,10.5
Vasai-Virar,Cheating,7.5,15.6,18.3,17.4,14.7
Vasai-Virar,Communal riots,,,,0,0
Vasai-Virar,Counterfeit currency & bank notes total,,,,0.8,0.8
Vasai-Virar,Counterfeiting,0.2,0.1,0.2,0.8,0.3
Vasai-Virar,Counterfeiting currency - notes or bank notes,,,,0,0
Vasai-Virar,Counterfeiting government stamp,,,,0,0
Vasai-Virar,Criminal breach of trust,0.7,1.4,1.3,2.3,1.4
Vasai-Virar,Criminal trespass or burglary,,,,28.7,28.7
Vasai-Virar,Cruelty by husband or his relatives,2.1,4.5,13.3,8.9,7.2
Vasai-Virar,Culpable homicide not amounting to murder,0.2,0.2,0.2,0.5,0.3
Vasai-Virar,Custodial rape,0,0,0,0,0
Vasai-Virar,Dacoity,0,0.9,0.3,1,0.6
Vasai-Virar,Dacoity with murder,,,,0,0
Vasai-Virar,Deaths due to other causes,,,,0.6,0.6
Vasai-Virar,Deaths due to rash or negligent driving,,,,13.9,13.9
Vasai-Virar,Disclosure of identity of victims,,,,0,0
Vasai-Virar,Dowry deaths,0,0.3,0.5,0,0.2
Vasai-Virar,Extortion,,,,0.2,0.2
Vasai-Virar,Forgery,,,,0.9,0.9
Vasai-Virar,Gang rape,,,,0,0
Vasai-Virar,Gang rape other than custodial,,,,0.2,0.2
Vasai-Virar,Grievous hurt,,,,6.2,6.2
Vasai-Virar,House trespass & house breaking,,,,9.6,9.6
Vasai-Virar,Human trafficking,,,,0,0
Vasai-Virar,Hurt,13.8,21.5,21.3,6.3,15.7
Vasai-Virar,Importation of girls from foreign country,0,0,0,0,0
Vasai-Virar,Imputation or assertions prejudicial to national integration,,,,0,0
Vasai-Virar,Industrial riots,,,,0,0
Vasai-Virar,Insult to modesty of women at office premises,,,,0,0
Vasai-Virar,Insult to modesty of women at other places,,,,2.8,2.8
Vasai-Virar,Insult to modesty of women in other places related to work,,,,0,0
Vasai-Virar,Insult to modesty of women in public transport system,,,,0,0
Vasai-Virar,Insult to the modesty of women,1.7,1,4.2,2.8,2.4
Vasai-Virar,Kidnapping,,,,2.2,2.2
Vasai-Virar,Kidnapping & abduction,1.3,2.1,2,7,3.1
Vasai-Virar,Kidnapping & abduction in order to murder,,,,0,0
Vasai-Virar,Kidnapping & abduction of others,0.8,,1.1,0,1
Vasai-Virar,Kidnapping & abduction of women and girls,1,3,1.9,0,2
Vasai-Virar,Kidnapping & abduction of women to compel her for marriage,,,,0.2,0.2
Vasai-Virar,Kidnapping for ransom,,,,0.1,0.1
Vasai-Virar,Kidnapping of others,,0.7,,0,0.7
Vasai-Virar,Making or possessing materials for forged currency or bank notes,,,,0,0
Vasai-Virar,Making or using documents resembling currency notes or bank notes,,,,0,0
Vasai-Virar,Making preparation and assembly for committing dacoity,,,,0.5,0.5
Vasai-Virar,Murder,2.5,2.5,3.4,2.9,2.8
Vasai-Virar,Offences against state,,,,0,0
Vasai-Virar,Offences promoting enmity between different groups,,,,0.1,0.1
Vasai-Virar,Offences related to counterfeit coin,,,,0,0
Vasai-Virar,Other IPC crimes,15.6,13.8,16.5,27.4,18.3
Vasai-Virar,Other cases of assault on women to outrage her modesty,,,,14.9,14.9
Vasai-Virar,Other caste conflict riots,,,,0,0
Vasai-Virar,Other kidnapping & abduction,,,,4.6,4.6
Vasai-Virar,Other rape,3.7,3.5,9.6,0.3,4.3
Vasai-Virar,Other rape other than custodial,,,,10.3,10.3
Vasai-Virar,Other theft,17.1,20.2,27.4,34,24.7
Vasai-Virar,Political riots,,,,0.2,0.2
Vasai-Virar,Possession of forged or counterfeiting currency or bank notes,,,,0,0
Vasai-Virar,Preparation & assembly for dacoity,0.2,0.4,0.2,0,0.3
Vasai-Virar,"Promoting enmity between different groups on ground of religion, race, place of birth, etc.",,,,0.1,0.1
Vasai-Virar,Rape,3.7,3.5,9.6,10.5,6.8
Vasai-Virar,Rape other than custodial,,,,10.5,10.5
Vasai-Virar,Riots,6.1,8.8,6.5,8.1,7.4
Vasai-Virar,Riots others,,,,7.8,7.8
Vasai-Virar,Robbery,10.4,11.8,14.3,14.6,12.8
Vasai-Virar,SCs-STs vs Non-SCs-STs riots,,,,0,0
Vasai-Virar,Sectarian riots,,,,0,0
Vasai-Virar,Sedition,,,,0,0
Vasai-Virar,Sexual harassment,,,,2.4,2.4
Vasai-Virar,Sexual harassment and molestation of women,5.1,9.1,15.7,22.6,13.1
Vasai-Virar,Stalking,,,,1.4,1.4
Vasai-Virar,Student riots,,,,0,0
Vasai-Virar,Theft,37.3,45.4,56.8,64.7,51
Vasai-Virar,Total cognizable crimes under IPC,141.4,189.4,208.8,239.7,194.8
Vasai-Virar,Unlawful assembly,,,,0.2,0.2
Vasai-Virar,Unnatural offences,,,,0.1,0.1
Vasai-Virar,Use of criminal force with intent to disrobe women,,,,0.9,0.9
Vasai-Virar,"Using as genuine, forged or counterfeiting currency or bank notes",,,,0.8,0.8
Vasai-Virar,Voyeurism,,,,0.2,0.2
Vijayawada,Acid attack,,,,0,0
Vijayawada,Agrarian riots,,,,0,0
Vijayawada,Arson,1.6,2.2,1.6,1.4,1.8
Vijayawada,Assault on women with intent to outrage her modesty,33.5,30.1,33.6,37.7,31.6
Vijayawada,Attempt to acid attack,,,,0,0
Vijayawada,Attempt to commit culpable homicide not amounting to murder,,,,0.1,0.1
Vijayawada,Attempt to commit murder,4.4,3.8,3.7,3,3.9
Vijayawada,Attempt to commit rape,,,,0.5,0.5
Vijayawada,Auto theft,40.8,38,52.5,45.9,46.1
Vijayawada,Burglary,15.6,14.8,21.7,23.1,19.6
Vijayawada,Caste conflict riots,,,,0,0
Vijayawada,Causing death by negligence,21,24.8,21.8,20.9,24.9
Vijayawada,Causing injuries under rash driving or road rage,,,,91.6,91.6
Vijayawada,Cheating,28.8,27.9,30.8,26.2,30.6
Vijayawada,Communal riots,,,,0,0
Vijayawada,Counterfeit currency & bank notes total,,,,0.8,0.8
Vijayawada,Counterfeiting,0.4,0.4,0.4,0.8,0.7
Vijayawada,Counterfeiting currency - notes or bank notes,,,,0,0
Vijayawada,Counterfeiting government stamp,,,,0,0
Vijayawada,Criminal breach of trust,6.8,8.2,8.3,4.6,6.6
Vijayawada,Criminal trespass or burglary,,,,7.1,7.1
Vijayawada,Cruelty by husband or his relatives,144,153.4,165.7,86.8,126.9
Vijayawada,Culpable homicide not amounting to murder,0.3,0.4,0.5,0.1,0.3
Vijayawada,Custodial rape,0,0,0,0,0
Vijayawada,Dacoity,0.1,0.1,0.1,0.2,0.2
Vijayawada,Dacoity with murder,,,,0.1,0.1
Vijayawada,Deaths due to other causes,,,,0,0
Vijayawada,Deaths due to rash or negligent driving,,,,20.9,20.9
Vijayawada,Disclosure of identity of victims,,,,0,0
Vijayawada,Dowry deaths,2.3,2.2,1.6,1.4,2
Vijayawada,Extortion,,,,2.3,2.3
Vijayawada,Forgery,,,,3.1,3.1
Vijayawada,Gang rape,,,,0,0
Vijayawada,Gang rape other than custodial,,,,0,0
Vijayawada,Grievous hurt,,,,1.7,1.7
Vijayawada,House trespass & house breaking,,,,16,16
Vijayawada,Human trafficking,,,,0.1,0.1
Vijayawada,Hurt,123.5,131.5,131.1,1.7,108.5
Vijayawada,Importation of girls from foreign country,0,0,0,0,0
Vijayawada,Imputation or assertions prejudicial to national integration,,,,0,0
Vijayawada,Industrial riots,,,,0,0
Vijayawada,Insult to modesty of women at office premises,,,,0,0
Vijayawada,Insult to modesty of women at other places,,,,28.5,28.5
Vijayawada,Insult to modesty of women in other places related to work,,,,0,0
Vijayawada,Insult to modesty of women in public transport system,,,,0.1,0.1
Vijayawada,Insult to the modesty of women,47.9,56.5,61.6,28.6,44.8
Vijayawada,Kidnapping,,,,0.9,0.9
Vijayawada,Kidnapping & abduction,4.7,4.4,4.8,2.8,5.1
Vijayawada,Kidnapping & abduction in order to murder,,,,0.1,0.1
Vijayawada,Kidnapping & abduction of others,1.3,,1.8,0,1.8
Vijayawada,Kidnapping & abduction of women and girls,6.8,5.3,6.1,0,6.8
Vijayawada,Kidnapping & abduction of women to compel her for marriage,,,,1.5,1.5
Vijayawada,Kidnapping for ransom,,,,0.1,0.1
Vijayawada,Kidnapping of others,,1.8,,0,1.8
Vijayawada,Making or possessing materials for forged currency or bank notes,,,,0,0
Vijayawada,Making or using documents resembling currency notes or bank notes,,,,0,0
Vijayawada,Making preparation and assembly for committing dacoity,,,,0,0
Vijayawada,Murder,2.3,2.8,1.9,1.5,2.4
Vijayawada,Offences against state,,,,0.1,0.1
Vijayawada,Offences promoting enmity between different groups,,,,0.1,0.1
Vijayawada,Offences related to counterfeit coin,,,,0,0
Vijayawada,Other IPC crimes,54.2,72.7,91.1,123.1,80.2
Vijayawada,Other cases of assault on women to outrage her modesty,,,,16.8,16.8
Vijayawada,Other caste conflict riots,,,,0,0
Vijayawada,Other kidnapping & abduction,,,,1.1,1.1
Vijayawada,Other rape,5,6.3,6.5,0,4.2
Vijayawada,Other rape other than custodial,,,,8.6,8.6
Vijayawada,Other theft,61.8,54.9,93.2,89.3,75.4
Vijayawada,Political riots,,,,0,0
Vijayawada,Possession of forged or counterfeiting currency or bank notes,,,,0,0
Vijayawada,Preparation & assembly for dacoity,0,0,0,0,0
Vijayawada,"Promoting enmity between different groups on ground of religion, race, place of birth, etc.",,,,0.1,0.1
Vijayawada,Rape,5,6.3,6.5,8.6,6
Vijayawada,Rape other than custodial,,,,8.6,8.6
Vijayawada,Riots,0.1,1.1,0.4,0.1,0.5
Vijayawada,Riots others,,,,0.1,0.1
Vijayawada,Robbery,2.3,4,4.4,3.2,3.2
Vijayawada,SCs-STs vs Non-SCs-STs riots,,,,0,0
Vijayawada,Sectarian riots,,,,0,0
Vijayawada,Sedition,,,,0.1,0.1
Vijayawada,Sexual harassment,,,,5.4,5.4
Vijayawada,Sexual harassment and molestation of women,81.4,86.6,95.2,66.3,76.5
Vijayawada,Stalking,,,,12.3,12.3
Vijayawada,Student riots,,,,0,0
Vijayawada,Theft,102.7,92.9,145.7,135.2,121.5
Vijayawada,Total cognizable crimes under IPC,484.6,515.5,602.1,528.2,541.5
Vijayawada,Unlawful assembly,,,,1.7,1.7
Vijayawada,Unnatural offences,,,,0,0
Vijayawada,Use of criminal force with intent to disrobe women,,,,2,2
Vijayawada,"Using as genuine, forged or counterfeiting currency or bank notes",,,,0.8,0.8
Vijayawada,Voyeurism,,,,1.2,1.2
Vishakhapatnam,Acid attack,,,,0.1,0.1
Vishakhapatnam,Agrarian riots,,,,0,0
Vishakhapatnam,Arson,0.6,0.6,1.2,0.8,1.1
Vishakhapatnam,Assault on women with intent to outrage her modesty,3.6,2.7,17.4,17.2,9.6
Vishakhapatnam,Attempt to acid attack,,,,0,0
Vishakhapatnam,Attempt to commit culpable homicide not amounting to murder,,,,0,0
